Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
10.06.2024 12:30:00,979.67,19.1,293.97,8.15,48.98,22.15,10.85,11.3,6.92,11.07,1162.87,2.45,5.31,185.8,0,0,937.42,1853.5,2348.83,32.26,417.7
10.06.2024 12:40:00,979.57,19.85,294.73,8.33,47.32,23.2,10.98,12.22,7,11.21,1159.72,2.74,5.41,187.4,0,0,1016.11,1990.66,2078.3,32.5,417.4
10.06.2024 12:50:00,979.53,19.69,294.58,8.3,47.7,22.97,10.96,12.02,6.99,11.19,1160.31,3.24,5.5,219.7,0,0,783.08,1562.04,2251.8,32.8,417.1
10.06.2024 13:00:00,979.47,19.48,294.37,8.36,48.53,22.68,11,11.67,7.02,11.24,1161.05,2.55,4.9,226.8,0,0,808.84,1579.78,2238.31,33.07,416.5
10.06.2024 13:10:00,979.35,19.84,294.74,8.57,48.15,23.19,11.17,12.02,7.12,11.4,1159.41,1.97,3.9,293.3,0,0,757.39,1501.87,2331.75,33.27,416
10.06.2024 13:20:00,979.27,19.74,294.65,8.04,46.73,23.05,10.77,12.28,6.87,11,1159.89,2.62,4.58,227.2,0,0,426.52,837.78,1782.34,33.46,416.4
10.06.2024 13:30:00,979.15,19.48,294.4,8.18,47.94,22.68,10.87,11.81,6.93,11.1,1160.73,3.28,6.06,208.9,0,0,569.28,1081.72,2302.05,33.54,415.8
10.06.2024 13:40:00,978.99,19.71,294.64,8.02,46.75,23,10.75,12.25,6.86,10.98,1159.68,2.75,4.97,197.4,0,0,623.62,1215.44,2268.07,33.54,416
10.06.2024 13:50:00,978.93,19.64,294.58,8.17,47.44,22.9,10.87,12.04,6.93,11.1,1159.84,3.52,6.54,211,0,0,389.72,776.16,2138.7,33.52,415.4
10.06.2024 14:00:00,978.85,19.41,294.35,8.13,47.98,22.58,10.83,11.75,6.91,11.07,1160.67,2.76,4.58,202.3,0,0,340.26,675.89,1882.25,33.44,415.1
10.06.2024 14:10:00,978.81,19.45,294.4,8.17,47.98,22.63,10.86,11.77,6.93,11.1,1160.45,3.57,5.67,208.7,0,0,421.8,821.62,1974.79,33.25,414.3
10.06.2024 14:20:00,978.68,19.69,294.65,7.69,45.75,22.97,10.51,12.46,6.71,10.74,1159.5,3.11,5.07,212,0,0,580.64,1150.04,2070.41,32.98,414.1
10.06.2024 14:30:00,978.6,20.17,295.14,7.51,43.87,23.67,10.38,13.28,6.63,10.61,1157.57,4.97,7.12,211.9,0,0,548.75,1096.91,2001.07,32.74,414.2
10.06.2024 14:40:00,978.54,20.35,295.33,7.58,43.59,23.93,10.43,13.5,6.66,10.66,1156.77,4.34,9.23,210.1,0,0,814.12,1587.14,1877.21,32.57,413.9
10.06.2024 14:50:00,978.51,20.65,295.63,7.41,42.3,24.38,10.31,14.07,6.58,10.54,1155.6,3.77,8.26,227.9,0,0,622.96,1229.64,1694.21,32.5,413.6
10.06.2024 15:00:00,978.56,20.17,295.14,6.92,42.14,23.67,9.97,13.69,6.36,10.19,1157.71,4.7,8.45,227.7,0,0,255.21,507.49,1564.41,32.49,414.7
10.06.2024 15:10:00,978.57,19.96,294.93,7.16,43.4,23.36,10.14,13.22,6.47,10.36,1158.47,2.98,4.88,227.2,0,0,358.56,711.07,1311.92,32.35,414
10.06.2024 15:20:00,978.5,20.23,295.21,7.22,42.84,23.76,10.18,13.58,6.49,10.4,1157.31,4.79,7.41,219.3,0,0,344.84,681.46,1726.76,32.14,413.7
10.06.2024 15:30:00,978.49,20.06,295.04,7.41,43.88,23.51,10.31,13.19,6.58,10.54,1157.9,4.05,5.44,218.8,0,0,347.41,690.99,1506,31.91,413.4
10.06.2024 15:40:00,978.48,20.09,295.07,7.36,43.65,23.55,10.28,13.27,6.56,10.51,1157.79,3.99,6.13,217.2,0,0,235.57,465.3,1442.38,31.69,413.8
10.06.2024 15:50:00,978.5,19.95,294.93,7.22,43.6,23.35,10.18,13.17,6.5,10.4,1158.41,4.64,8.29,218.2,0,0,196.6,391.98,1155.73,31.47,414.4
10.06.2024 16:00:00,978.51,19.9,294.88,7.21,43.72,23.28,10.18,13.1,6.49,10.4,1158.62,3.77,5.63,219.2,0,0,164.3,330.61,358.62,31.2,414.7
10.06.2024 16:10:00,978.52,19.93,294.91,7.72,45.17,23.32,10.53,12.79,6.72,10.76,1158.35,1.64,2.88,243,0,0,149.3,298.67,329.16,30.92,414.3
10.06.2024 16:20:00,978.57,19.97,294.94,7.37,44,23.38,10.29,13.09,6.56,10.51,1158.37,2.71,4.31,250.4,0,0,165.65,333.33,382.21,30.72,414.8
10.06.2024 16:30:00,978.63,19.92,294.89,7.22,43.69,23.3,10.18,13.12,6.5,10.4,1158.68,3.07,5.43,261.8,0,0,202.21,405.2,501.72,30.56,415.3
10.06.2024 16:40:00,978.75,19.86,294.82,7.88,45.86,23.22,10.65,12.57,6.79,10.88,1158.85,2.41,4.85,291.6,0,0,197.99,396.39,459.84,30.42,414.5
10.06.2024 16:50:00,978.79,19.1,294.05,8.88,51.47,22.15,11.4,10.75,7.28,11.65,1161.58,1.42,3.36,315.3,0,0,160.34,324.51,365.92,30.28,413.3
10.06.2024 17:00:00,978.77,18.66,293.61,9.04,53.47,21.55,11.52,10.03,7.35,11.77,1163.25,1.13,2.27,332.6,0,0,117.04,238.16,256.35,30.13,413.5
10.06.2024 17:10:00,978.75,18.54,293.49,9.15,54.3,21.38,11.61,9.77,7.41,11.86,1163.66,0.94,1.8,218,0,0,98.8,201.81,255.73,29.99,413.7
10.06.2024 17:20:00,978.7,18.41,293.36,9.28,55.2,21.21,11.71,9.5,7.48,11.96,1164.08,0.88,1.77,250.5,0,0,42.72,87.99,120.23,29.88,413.7
10.06.2024 17:30:00,978.66,18.25,293.2,9.25,55.67,21,11.69,9.31,7.46,11.95,1164.68,0.79,1.63,211.9,0,0,42.71,90.17,109.48,29.77,414.5
10.06.2024 17:40:00,978.68,18.04,292.99,9.23,56.33,20.72,11.67,9.05,7.45,11.93,1165.55,1.06,1.61,232,0,0,52.36,108.15,126.4,29.64,415.3
10.06.2024 17:50:00,978.63,17.93,292.88,9.2,56.61,20.58,11.65,8.93,7.44,11.91,1165.94,0.78,1.67,338.3,0,0,62.51,129.91,148.81,29.49,415.8
10.06.2024 18:00:00,978.59,17.95,292.91,9.11,56.17,20.61,11.58,9.03,7.39,11.83,1165.85,0.96,2.34,54.1,0,0,69.01,143.51,167.36,29.36,415.7
10.06.2024 18:10:00,978.6,17.94,292.9,9.13,56.3,20.59,11.59,9,7.4,11.85,1165.89,0.64,1.54,345.6,0,0,27.5,60.16,113.13,29.21,415.7
10.06.2024 18:20:00,978.55,17.76,292.72,9.06,56.67,20.36,11.54,8.82,7.37,11.79,1166.58,0.97,2.31,29.79,0,0,27.44,60.31,85.47,29.09,415.9
10.06.2024 18:30:00,978.54,17.6,292.56,9.08,57.34,20.16,11.56,8.6,7.38,11.81,1167.2,1.05,2.61,357.2,0,0,14.23,34.03,52.87,28.94,416.1
10.06.2024 18:40:00,978.66,17.45,292.4,9.16,58.18,19.97,11.62,8.35,7.42,11.87,1167.92,1.18,2.26,311.1,0,0,7.6,21.33,31.31,28.76,417
10.06.2024 18:50:00,978.79,17.31,292.25,9.24,59.01,19.79,11.68,8.11,7.46,11.93,1168.61,0.65,1.44,313.5,0,0,7.12,20.2,33.8,28.55,417.8
10.06.2024 19:00:00,978.87,17.18,292.11,9.39,60.1,19.63,11.8,7.83,7.53,12.05,1169.17,0.55,0.99,245.3,0,0,8.81,23.47,41.17,28.34,419
10.06.2024 19:10:00,978.96,17.06,291.98,9.49,60.96,19.48,11.88,7.61,7.58,12.13,1169.73,0.99,2.21,12.09,0,0,14.05,33.06,41.63,28.15,419.9
10.06.2024 19:20:00,979.02,16.89,291.8,9.46,61.52,19.27,11.86,7.42,7.57,12.11,1170.5,0.86,2.12,241.3,0,0,9.19,21.97,33.5,27.99,420.2
10.06.2024 19:30:00,979.07,16.74,291.65,9.41,61.91,19.09,11.82,7.27,7.54,12.07,1171.18,0.87,1.81,267.2,0,0,4.97,13.7,16.53,27.82,421.4
10.06.2024 19:40:00,979.21,16.62,291.52,9.44,62.49,18.94,11.84,7.11,7.55,12.09,1171.82,0.77,2.26,332.1,0,0,6.48,16.18,20.26,27.65,422.6
10.06.2024 19:50:00,979.37,16.42,291.3,9.65,64.19,18.7,12.01,6.7,7.66,12.26,1172.75,1.58,4.12,283.2,0,0,2.74,8.75,15.29,27.48,425
10.06.2024 20:00:00,979.54,15.39,290.25,9.79,69.23,17.51,12.12,5.39,7.73,12.38,1177.09,2.46,4.87,294.5,0,0,1.03,5.47,8.64,27.28,424.1
10.06.2024 20:10:00,979.67,14.59,289.44,9.85,73.17,16.63,12.17,4.46,7.76,12.42,1180.49,1.78,3.13,276.2,0,0,0.71,5.12,5.76,26.95,423.2
10.06.2024 20:20:00,979.76,14.16,289,9.8,75,16.18,12.13,4.04,7.74,12.38,1182.39,1.48,2.82,273.9,0,0,0,2.59,4.03,26.53,422.7
10.06.2024 20:30:00,979.76,13.97,288.8,9.76,75.69,15.98,12.09,3.88,7.71,12.34,1183.19,0.9,3.18,217.8,0,0,0,1.52,1.96,26.11,422.5
10.06.2024 20:40:00,979.85,13.91,288.74,9.76,76.03,15.92,12.1,3.81,7.72,12.35,1183.54,1.17,1.96,218.7,0,0,0,0,1.2,25.74,422.8
10.06.2024 20:50:00,979.86,13.81,288.63,9.72,76.32,15.81,12.07,3.74,7.7,12.32,1183.98,0.86,1.76,352.6,0,0,0,0,0,25.44,422.8
10.06.2024 21:00:00,979.94,13.76,288.58,9.73,76.58,15.76,12.07,3.69,7.7,12.32,1184.28,0.44,1.1,39.55,0,0,0,0,0,25.19,422.6
10.06.2024 21:10:00,980.03,13.67,288.48,9.74,77.11,15.67,12.08,3.59,7.7,12.33,1184.76,0.68,1.33,33.75,0,0,0,0,0,24.98,422.2
10.06.2024 21:20:00,980.04,13.64,288.45,9.75,77.29,15.64,12.09,3.55,7.71,12.33,1184.89,0.77,1.42,8.8,0,0,0,0,0,24.81,422.9
10.06.2024 21:30:00,980.03,13.65,288.46,9.71,77.07,15.65,12.06,3.59,7.69,12.31,1184.85,0.6,1.07,298.3,0,0,0,0,0,24.67,422.4
10.06.2024 21:40:00,979.91,13.59,288.41,9.81,77.85,15.59,12.13,3.45,7.74,12.38,1184.92,1.55,2.22,214.7,0,0,0,0,0,24.54,426.2
10.06.2024 21:50:00,979.85,13.53,288.35,9.86,78.42,15.53,12.18,3.35,7.77,12.43,1185.08,2.13,3.03,206.9,0,0,0,0,0,24.4,429.1
10.06.2024 22:00:00,979.85,13.52,288.34,9.8,78.17,15.52,12.13,3.39,7.74,12.38,1185.14,1.96,2.66,211.3,0,0,0,0,0,24.25,427.4
10.06.2024 22:10:00,979.84,13.49,288.31,9.96,79.18,15.49,12.26,3.22,7.82,12.51,1185.19,1.27,1.9,198.3,0,0,0,0,0,24.08,431.9
10.06.2024 22:20:00,979.86,13.49,288.31,10.01,79.44,15.49,12.3,3.18,7.85,12.55,1185.2,0.65,1.47,253.4,0,0,0,0,0,23.91,434.4
10.06.2024 22:30:00,980.02,13.88,288.69,9.3,73.85,15.88,11.73,4.15,7.48,11.97,1184.04,1.85,5.57,252.6,0,0,0,0,0,23.77,430.8
10.06.2024 22:40:00,980.12,14.68,289.49,8.99,68.64,16.73,11.48,5.25,7.32,11.72,1180.98,2.01,4.09,251.5,0,0,0,0,0,23.64,428
10.06.2024 22:50:00,980.26,14.66,289.46,8.64,67.13,16.71,11.22,5.49,7.15,11.44,1181.36,2.73,5.42,252.9,0,0,0,0,0,23.51,427.6
10.06.2024 23:00:00,980.44,14.63,289.41,7.95,64.17,16.68,10.7,5.97,6.82,10.91,1181.94,3.55,5.42,254.9,0,0,0,0,0,23.39,426
10.06.2024 23:10:00,980.48,14.5,289.28,7.49,62.7,16.54,10.37,6.17,6.6,10.57,1182.67,2.33,6.01,244.5,0,0,0,0,0,23.27,426
10.06.2024 23:20:00,980.46,14.28,289.06,6.92,61.16,16.3,9.97,6.33,6.35,10.17,1183.73,3.54,6.34,233.1,0,0,0,0,0,23.16,424.8
10.06.2024 23:30:00,980.65,13.94,288.7,6.98,62.79,15.95,10.01,5.93,6.38,10.21,1185.35,2.19,3.19,234.8,0,0,0,0,0,23.04,425.1
10.06.2024 23:40:00,980.78,13.63,288.38,7.03,64.31,15.63,10.05,5.58,6.4,10.25,1186.77,2.51,5.97,239.4,0,0,0,0,0,22.91,425.6
10.06.2024 23:50:00,980.94,13.32,288.05,6.95,65.23,15.32,9.99,5.33,6.36,10.18,1188.28,2.7,5.42,227.5,0,0,0,0,0,22.77,425.5
11.06.2024 00:00:00,981.08,13.08,287.8,6.76,65.44,15.08,9.87,5.21,6.28,10.06,1189.5,3.66,6.9,247.6,0,0,0,0,0,22.6,425.3
11.06.2024 00:10:00,981.22,12.89,287.6,6.48,64.99,14.89,9.68,5.21,6.16,9.86,1190.55,3.56,6.4,235.1,0,0,0,0,0,22.4,426.5
11.06.2024 00:20:00,981.46,12.54,287.22,6.26,65.48,14.55,9.53,5.02,6.06,9.71,1192.37,2.75,6.87,246.8,0,0,0,0,0,22.18,426.4
11.06.2024 00:30:00,981.68,12.09,286.75,5.59,64.39,14.13,9.1,5.03,5.78,9.27,1194.72,3.89,7.44,244.3,0,0,0,0,0,21.96,425.5
11.06.2024 00:40:00,981.76,11.71,286.36,4.9,62.92,13.78,8.67,5.11,5.51,8.83,1196.61,3.98,9,241.3,0,0,0,0,0,21.7,425.5
11.06.2024 00:50:00,981.89,11.43,286.07,4.51,62.38,13.52,8.44,5.09,5.36,8.59,1198.05,2.45,5.24,226.4,0,0,0,0,0,21.4,425.7
11.06.2024 01:00:00,981.98,11.27,285.9,4.35,62.32,13.38,8.34,5.04,5.3,8.49,1198.88,2.16,4.47,215.8,0,0,0,0,0,21.07,426.1
11.06.2024 01:10:00,982.03,11.17,285.8,4.35,62.75,13.29,8.34,4.95,5.3,8.49,1199.36,2.68,6.02,218.6,0,0,0,0,0,20.79,426.5
11.06.2024 01:20:00,982.11,11.23,285.85,4.39,62.67,13.35,8.36,4.98,5.31,8.52,1199.19,4.07,9.34,239.2,0,0,0,0,0,20.59,426.4
11.06.2024 01:30:00,982.35,11.22,285.82,4.37,62.64,13.34,8.35,4.98,5.31,8.5,1199.54,4.39,8.96,256.1,0,0,0,0,0,20.4,426.1
11.06.2024 01:40:00,982.23,11.15,285.76,4.4,63.03,13.28,8.37,4.91,5.32,8.52,1199.68,3.41,7.04,235.6,0,0,0,0,0,20.25,426.6
11.06.2024 01:50:00,982.16,11.06,285.68,4.41,63.45,13.2,8.37,4.82,5.32,8.52,1199.97,4.21,7.5,240.2,0,0,0,0,0,20.11,426.6
11.06.2024 02:00:00,982.17,11.03,285.65,4.45,63.79,13.17,8.4,4.77,5.34,8.55,1200.1,4.44,7.57,241.6,0,0,0,0,0,19.97,427.1
11.06.2024 02:10:00,982.17,11.05,285.67,4.62,64.44,13.19,8.5,4.69,5.4,8.65,1199.97,3.77,7.3,226.3,0,0,0,0,0,19.84,427.7
11.06.2024 02:20:00,982.11,11.06,285.68,4.53,63.99,13.2,8.44,4.75,5.37,8.6,1199.87,4.56,9.57,231.2,0,0,0,0,0,19.73,427.4
11.06.2024 02:30:00,982.09,10.99,285.61,4.29,63.23,13.13,8.31,4.83,5.28,8.46,1200.21,3.72,8.24,227.2,0,0,0,0,0,19.65,426.8
11.06.2024 02:40:00,982.3,10.86,285.46,4.25,63.61,13.02,8.28,4.74,5.26,8.43,1201.03,2.55,6.02,248.2,0,0,0,0,0,19.57,426.7
11.06.2024 02:50:00,982.32,10.84,285.44,4.28,63.83,13,8.3,4.7,5.27,8.45,1201.13,3.22,8.74,222.5,0,0,0,0,0,19.5,426.7
11.06.2024 03:00:00,982.35,10.83,285.43,4.38,64.31,13,8.36,4.64,5.31,8.51,1201.18,3.52,8.2,231,0,0,0,0,0,19.46,427
11.06.2024 03:10:00,982.51,10.77,285.36,4.4,64.68,12.94,8.37,4.57,5.32,8.52,1201.62,2.9,6.3,259.3,0,0,0,0,0,19.42,426.9
11.06.2024 03:20:00,982.56,10.71,285.29,4.42,65,12.89,8.38,4.51,5.32,8.53,1201.94,3.65,7.33,237.7,0,0,0,0,0,19.38,426.9
11.06.2024 03:30:00,982.6,10.62,285.2,4.56,66.05,12.81,8.46,4.35,5.38,8.61,1202.33,3.77,8.93,237.4,0,0,0,0,0,19.33,427.3
11.06.2024 03:40:00,982.67,10.45,285.02,4.67,67.31,12.67,8.53,4.14,5.42,8.68,1203.1,1.24,3.73,277.1,0,0,0,0,1.33,19.28,427.9
11.06.2024 03:50:00,982.81,10.25,284.81,4.73,68.5,12.5,8.56,3.94,5.44,8.71,1204.11,1.8,4.25,256.6,0,0,0,2.08,2.69,19.23,428.1
11.06.2024 04:00:00,983.14,10.24,284.77,4.78,68.78,12.49,8.59,3.9,5.45,8.74,1204.54,3.38,9.87,242.3,0,0,0.26,2.11,2.58,19.17,428
11.06.2024 04:10:00,983.5,10.32,284.82,4.87,68.88,12.56,8.65,3.91,5.49,8.8,1204.62,4.16,6.61,254.7,0,0,0.85,3.21,4.56,19.12,427.5
11.06.2024 04:20:00,983.55,10.3,284.8,5.03,69.75,12.54,8.75,3.79,5.55,8.9,1204.72,3.5,7.09,265.5,0,0,3.24,7.84,13.4,19.05,427.2
11.06.2024 04:30:00,983.55,10.25,284.75,5.13,70.44,12.5,8.81,3.7,5.59,8.95,1204.91,3.46,6.38,255.5,0,0,9.22,19.7,24.13,18.99,427.3
11.06.2024 04:40:00,983.54,10.21,284.71,5.16,70.8,12.47,8.83,3.64,5.6,8.98,1205.05,3.67,6.19,255.9,0,0,11.16,29.46,40,18.93,427.3
11.06.2024 04:50:00,983.56,10.13,284.63,5.2,71.37,12.4,8.85,3.55,5.62,9,1205.41,3.5,7.9,255.7,0,0,23.64,54.41,67.21,18.88,426.8
11.06.2024 05:00:00,983.63,10,284.49,5.28,72.4,12.29,8.9,3.39,5.65,9.05,1206.02,2.85,5.32,254.6,0,0,23.33,61.95,74.14,18.82,427
11.06.2024 05:10:00,983.78,9.89,284.37,5.32,73.12,12.2,8.92,3.28,5.66,9.07,1206.67,2.57,5.82,254.3,0,0,26.15,71.17,76.64,18.74,426.8
11.06.2024 05:20:00,983.88,9.85,284.32,5.36,73.54,12.17,8.95,3.22,5.68,9.1,1206.95,2.36,4.97,254.1,0,0,38.16,90.54,117.81,18.66,426.8
11.06.2024 05:30:00,984.02,9.95,284.41,5.38,73.15,12.25,8.96,3.29,5.68,9.11,1206.69,3.74,6.02,247.1,0,0,50.01,102.75,118.34,18.59,426.7
11.06.2024 05:40:00,984.18,10.15,284.6,5.46,72.58,12.42,9.01,3.41,5.72,9.16,1206.01,2.4,6.96,244.6,0,0,50.12,103.13,116.01,18.56,426.7
11.06.2024 05:50:00,984.45,10.3,284.72,5.5,72.05,12.54,9.04,3.51,5.73,9.18,1205.69,2.08,4.87,223.8,0,0,58.69,120.98,134.15,18.58,427.1
11.06.2024 06:00:00,984.62,10.39,284.8,5.56,71.93,12.62,9.08,3.54,5.75,9.22,1205.5,2.41,5.51,227.9,0,0,62.2,125.83,135.88,18.66,427.1
11.06.2024 06:10:00,984.77,10.44,284.84,5.66,72.2,12.66,9.14,3.52,5.79,9.28,1205.44,2.54,5.33,245.1,0,0,59.09,118.65,136.58,18.77,427.1
11.06.2024 06:20:00,984.93,10.46,284.84,5.72,72.38,12.68,9.18,3.5,5.82,9.32,1205.54,2.18,5.12,234.5,0,0,85.29,170.59,182.18,18.9,426.9
11.06.2024 06:30:00,985.16,10.52,284.89,5.71,72.03,12.73,9.17,3.56,5.81,9.31,1205.57,2.41,5.75,240.1,0,0,84.56,169.04,192.39,19.04,426.6
11.06.2024 06:40:00,985.34,10.62,284.97,5.75,71.76,12.81,9.2,3.62,5.83,9.33,1205.35,1.63,3.09,253.6,0,0,85.81,174.19,196.28,19.2,426.1
11.06.2024 06:50:00,985.46,10.61,284.95,5.66,71.35,12.81,9.14,3.67,5.79,9.27,1205.57,1.95,4.49,258.3,0,0,69.73,140.57,153.23,19.37,425.6
11.06.2024 07:00:00,985.61,10.58,284.91,5.65,71.46,12.78,9.13,3.65,5.78,9.27,1205.88,2.05,5.05,242.7,0,0,66.92,135.93,155.26,19.54,425.6
11.06.2024 07:10:00,985.76,10.59,284.91,5.63,71.33,12.79,9.12,3.67,5.78,9.25,1206.03,1.91,4.9,252.7,0,0,65.31,133.13,157.19,19.68,425.6
11.06.2024 07:20:00,985.84,10.56,284.87,5.59,71.25,12.76,9.09,3.67,5.76,9.22,1206.27,3.18,5.02,265.5,0,0,64.59,133.26,155.97,19.8,425.6
11.06.2024 07:30:00,985.94,10.54,284.84,5.61,71.44,12.75,9.11,3.64,5.76,9.24,1206.47,2.72,6,249.9,0,0,106.11,214.13,418.59,19.86,425.6
11.06.2024 07:40:00,986.08,10.72,285.01,5.51,70.1,12.9,9.04,3.86,5.72,9.17,1205.91,2.65,4.82,256.5,0,0,208.5,411.45,488.35,19.9,424.6
11.06.2024 07:50:00,986.24,11.03,285.31,5.52,68.73,13.17,9.05,4.12,5.73,9.18,1204.78,3.05,6.06,253.1,0,0,203.44,399.02,762.88,19.98,423.8
11.06.2024 08:00:00,986.46,11.03,285.29,5.34,67.86,13.17,8.94,4.23,5.65,9.06,1205.11,3.71,7.56,257.4,0,0,148.36,294.59,364.47,20.12,424.3
11.06.2024 08:10:00,986.5,10.99,285.25,5.36,68.13,13.13,8.95,4.19,5.66,9.07,1205.32,2.87,5.6,265.4,0,0,184.07,361.41,411.38,20.23,423.8
11.06.2024 08:20:00,986.63,11.41,285.66,5.55,67.17,13.51,9.07,4.43,5.74,9.2,1203.64,2.7,8.18,256.3,0,0,516.4,988.29,1396.56,20.33,423
11.06.2024 08:30:00,986.71,12.1,286.34,5.5,63.93,14.14,9.04,5.1,5.72,9.16,1200.84,2.49,4.9,272.6,0,0,303.18,585.24,1450.64,20.58,422.9
11.06.2024 08:40:00,986.85,11.73,285.96,5.25,64.37,13.8,8.88,4.92,5.62,9,1202.65,2.65,5.09,274.3,0,0,180.75,370.97,1296.15,20.98,422.6
11.06.2024 08:50:00,986.94,11.9,286.12,4.68,61.2,13.95,8.54,5.41,5.4,8.65,1202.2,2.71,5.84,293.8,0,0,711.25,1343.64,1737.41,21.25,422.4
11.06.2024 09:00:00,987.04,12.47,286.69,4.61,58.65,14.49,8.5,5.99,5.37,8.61,1199.94,3.47,6.87,266,0,0,281.31,555.51,1552.67,21.55,421.8
11.06.2024 09:10:00,987.1,12.4,286.61,4.42,58.14,14.42,8.38,6.04,5.3,8.49,1200.36,2,4.27,266,0,0,690.93,1330.27,1668.52,21.91,421.4
11.06.2024 09:20:00,987.09,13.4,287.62,4.58,55.05,15.4,8.48,6.92,5.36,8.59,1196.12,3.09,6.44,262.5,0,0,684.67,1289.69,1792.11,22.31,420.6
11.06.2024 09:30:00,987.31,13.05,287.25,4.64,56.56,15.05,8.51,6.54,5.38,8.62,1197.83,3.69,6.36,249.5,0,0,214.31,416.02,465.08,22.91,421.5
11.06.2024 09:40:00,987.38,12.66,286.85,4.56,57.72,14.67,8.47,6.2,5.35,8.57,1199.57,2.3,5.54,273.8,0,0,556.09,1056.92,1930.83,23.33,421.3
11.06.2024 09:50:00,987.45,12.78,286.96,4.48,56.93,14.78,8.42,6.37,5.32,8.52,1199.18,4.02,8.32,254.3,0,0,237.71,459.77,848.79,23.61,421.4
11.06.2024 10:00:00,987.51,12.52,286.7,4,55.97,14.53,8.13,6.4,5.14,8.24,1200.47,2.9,5.39,262.4,0,0,533.99,1051.58,1908.19,23.73,421.2
11.06.2024 10:10:00,987.46,13.33,287.52,3.9,52.71,15.33,8.08,7.25,5.1,8.18,1197.04,3.04,9.31,238.5,0,0,484.8,914.04,2025.59,23.75,420.6
11.06.2024 10:20:00,987.61,13.19,287.36,4.05,53.78,15.19,8.17,7.02,5.16,8.27,1197.77,3.41,6.02,274.7,0,0,616.15,1189.47,1947.25,23.88,420
11.06.2024 10:30:00,987.57,13.68,287.86,3.99,51.87,15.68,8.13,7.55,5.14,8.24,1195.69,3.37,6.26,281.5,0,0,627.43,1196.2,2202.56,24.01,420
11.06.2024 10:40:00,987.67,13.57,287.74,3.79,51.49,15.57,8.02,7.55,5.06,8.12,1196.32,3.25,7.74,259.7,0,0,699.12,1350.43,2159.19,24.2,419.6
11.06.2024 10:50:00,987.75,13.89,288.05,3.7,50.12,15.89,7.97,7.93,5.03,8.07,1195.11,3.13,5.95,242.7,0,0,485.11,919.58,2310.73,24.38,419.8
11.06.2024 11:00:00,987.81,13.87,288.03,3.99,51.22,15.87,8.13,7.74,5.14,8.23,1195.19,2.88,6.01,235.5,0,0,877.77,1699.7,2163.44,24.61,419.3
11.06.2024 11:10:00,987.75,14.46,288.63,3.74,48.45,16.49,7.99,8.5,5.05,8.09,1192.73,3.25,7.68,289.9,0,0,593.83,1124.27,2245.54,24.87,419.2
11.06.2024 11:20:00,987.85,14.31,288.47,3.85,49.28,16.33,8.05,8.28,5.08,8.15,1193.45,3.41,6.95,263.1,0,0,496.41,964.01,2471.13,25.17,418.4
11.06.2024 11:30:00,987.93,14.32,288.47,3.93,49.55,16.34,8.1,8.25,5.11,8.2,1193.48,3.08,5.59,258.2,0,0,869.04,1694.68,2310.52,25.38,418.1
11.06.2024 11:40:00,987.83,14.85,289.01,3.65,46.93,16.91,7.94,8.98,5.01,8.04,1191.24,2.96,6.26,234.9,0,0,884.7,1692.92,2497.88,25.57,418.9
11.06.2024 11:50:00,987.86,15.25,289.41,3.93,46.65,17.36,8.1,9.26,5.11,8.2,1189.55,2.51,4.43,253.6,0,0,1056.49,2018.55,2240.47,25.87,418.2
11.06.2024 12:00:00,987.8,15.53,289.7,3.64,44.89,17.67,7.93,9.74,5.01,8.03,1188.4,3.29,5.75,277,0,0,843.1,1631.9,2213.85,26.26,418.5
11.06.2024 12:10:00,987.81,15.59,289.75,3.32,43.73,17.74,7.76,9.98,4.9,7.85,1188.24,3.64,6.35,259.5,0,0,947.22,1809.31,2277.7,26.59,418.8
11.06.2024 12:20:00,987.81,15.1,289.26,3.48,45.62,17.19,7.84,9.35,4.95,7.94,1190.22,2.49,5.85,286.1,0,0,326.31,618.51,2059.09,26.84,418.7
11.06.2024 12:30:00,987.77,14.88,289.05,3.75,47.19,16.95,8,8.95,5.05,8.1,1191.01,2.71,5.28,250.1,0,0,744.41,1466.72,2265.04,26.93,417.8
11.06.2024 12:40:00,987.74,15.23,289.4,3.82,46.34,17.33,8.03,9.3,5.07,8.13,1189.51,3.02,5.47,239.1,0,0,700.49,1339.75,2235.37,26.96,418.2
11.06.2024 12:50:00,987.7,15.64,289.81,3.64,44.57,17.8,7.93,9.86,5.01,8.03,1187.82,3.04,6.43,250,0,0,508.3,972.63,2326.81,27.06,418.1
11.06.2024 13:00:00,987.74,15.44,289.61,3.19,43.74,17.57,7.68,9.88,4.85,7.78,1188.81,3.93,8.07,238.1,0,0,833.11,1572.22,2361.24,27.18,418.5
11.06.2024 13:10:00,987.78,15.82,289.99,3.41,43.37,18,7.81,10.19,4.93,7.9,1187.24,2.98,5.81,273.5,0,0,727.58,1406.42,2319.37,27.25,418.2
